type,price,formation_time,breakout_time,retest_time,is_spike,is_swing,entry_price,fta,stop_loss,breakout_open,breakout_high,breakout_low,breakout_close,retest_open,retest_high,retest_low,retest_close,is_gap_breakout,is_gap_retest,hours_breakout_to_retest,level_age_hours,breakout_range_ratio,breakout_body_ratio,prior_touches_2yr,prior_touches_all,confluence_count,direction
LLPB,7409.0,2026-06-25 19:00:00,2026-06-26 01:00:00,2026-06-26 06:00:00,False,False,7409.0,7401.5,7427.75,7421.75,7427.75,7395.0,7399.75,7372.25,7409.5,7369.0,7404.0,False,False,5.0,11.0,1.0581583198707594,0.6717557251908397,25,25,0,-1
LLPB,7390.5,2026-06-25 13:00:00,2026-06-26 02:00:00,2026-06-26 06:00:00,False,True,7390.5,7385.5,7401.5,7399.75,7401.5,7366.5,7370.75,7372.25,7409.5,7369.0,7404.0,False,False,4.0,17.0,1.090767432800935,0.8285714285714286,19,19,0,-1
LLPB,7392.5,2026-06-25 14:00:00,2026-06-26 02:00:00,2026-06-26 06:00:00,False,False,7392.5,7385.5,7401.5,7399.75,7401.5,7366.5,7370.75,7372.25,7409.5,7369.0,7404.0,False,False,4.0,16.0,1.090767432800935,0.8285714285714286,20,20,0,-1
LLPB,7395.0,2026-06-26 01:00:00,2026-06-26 02:00:00,2026-06-26 06:00:00,False,False,7395.0,7385.5,7401.5,7399.75,7401.5,7366.5,7370.75,7372.25,7409.5,7369.0,7404.0,False,False,4.0,5.0,1.090767432800935,0.8285714285714286,24,24,0,-1
LLPB,7416.0,2026-06-25 22:00:00,2026-06-26 01:00:00,2026-06-26 08:00:00,False,True,7416.0,7413.75,7427.75,7421.75,7427.75,7395.0,7399.75,7411.0,7416.0,7382.75,7388.5,False,False,7.0,10.0,1.0581583198707594,0.6717557251908397,32,32,2,-1
LLPB,7417.25,2026-06-25 23:00:00,2026-06-26 01:00:00,2026-06-26 14:00:00,True,False,7417.25,7416.0,7427.75,7421.75,7427.75,7395.0,7399.75,7401.25,7436.25,7398.75,7418.0,False,False,13.0,15.0,1.0581583198707594,0.6717557251908397,32,32,0,-1
LLPB,7418.75,2026-06-26 00:00:00,2026-06-26 01:00:00,2026-06-26 14:00:00,True,False,7418.75,7416.0,7427.75,7421.75,7427.75,7395.0,7399.75,7401.25,7436.25,7398.75,7418.0,False,False,13.0,14.0,1.0581583198707594,0.6717557251908397,33,33,0,-1
LHPB,7405.75,2026-06-26 13:00:00,2026-06-26 14:00:00,2026-06-26 18:00:00,False,False,7405.75,7409.5,7398.75,7401.25,7436.25,7398.75,7418.0,7430.25,7439.5,7405.25,7409.0,False,False,4.0,5.0,1.35623869801085,0.44666666666666666,28,28,0,1
LHPB,7421.0,2026-06-26 20:00:00,2026-06-28 22:00:00,2026-06-29 02:00:00,False,False,7421.0,7422.5,7398.0,7398.0,7438.5,7398.0,7434.5,7438.75,7443.75,7420.75,7440.5,False,False,4.0,54.0,1.2681017612524461,0.9012345679012346,44,44,0,1
LHPB,7490.5,2026-06-25 13:00:00,2026-06-29 17:00:00,2026-06-29 22:00:00,False,False,7490.5,7491.25,7477.25,7477.25,7498.75,7477.25,7494.0,7495.5,7497.5,7490.5,7494.5,False,False,5.0,105.0,0.9739524348810872,0.7790697674418605,84,84,1,1
